path,team_bucket,ext,size_bytes,mtime_utc,wp_tokens,flags,suggested_tier,archive_action,archive_reason
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P002_WP003_EXECUTION_APPROVAL/SUBMISSION_v2.0.0/EXECUTION_PACKAGE.md,_architect_inbox,.md,2014,2026-03-11T23:23:09Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P002_WP003_EXECUTION_APPROVAL/SUBMISSION_v2.0.0/G6_TRACEABILITY_MATRIX.md,_architect_inbox,.md,2315,2026-03-11T23:23:09Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P002_WP003_EXECUTION_APPROVAL/SUBMISSION_v2.0.0/GATE6_READINESS_MATRIX.md,_architect_inbox,.md,1884,2026-03-11T23:23:09Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P002_WP003_EXECUTION_APPROVAL/SUBMISSION_v2.0.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1242,2026-03-11T23:23:09Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P002_WP003_EXECUTION_APPROVAL/SUBMISSION_v2.0.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,808,2026-03-11T23:23:09Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P002_WP003_EXECUTION_APPROVAL/SUBMISSION_v2.0.0/VALIDATION_REPORT.md,_architect_inbox,.md,1600,2026-03-11T23:23:09Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P002_WP003_EXECUTION_APPROVAL/SUBMISSION_v2.0.0/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,954,2026-03-11T23:23:09Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P002_WP003_MARKET_DATA_HARDENING/LOD400_v1.0.0.md,_architect_inbox,.md,32633,2026-03-10T12:25:59Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/COVER_NOTE.md,_architect_inbox,.md,1094,2026-02-26T18:54:17Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,1217,2026-02-26T18:54:17Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1279,2026-02-26T19:02:19Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/SPEC_PACKAGE.md,_architect_inbox,.md,1574,2026-02-26T18:54:17Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,765,2026-02-26T18:54:17Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/VALIDATION_REPORT.md,_architect_inbox,.md,1039,2026-02-26T19:02:19Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_GATE2_SPEC_APPROVAL/SUBMISSION_v1.0.0/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,890,2026-02-26T18:54:17Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/RFM_COMPLETION_v1.0.0/AUTH_REDIRECT_TARGET_VERIFICATION.md,_architect_inbox,.md,1610,2026-03-04T22:09:31Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/RFM_COMPLETION_v1.0.0/COVER_NOTE.md,_architect_inbox,.md,808,2026-03-04T22:04:56Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/RFM_COMPLETION_v1.0.0/D34_D35_SCRIPT_DRIFT_VERIFICATION.md,_architect_inbox,.md,2959,2026-03-04T22:09:25Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/RFM_COMPLETION_v1.0.0/DECISION_REQUEST.md,_architect_inbox,.md,704,2026-03-04T22:04:56Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/RFM_COMPLETION_v1.0.0/RFM_RESPONSE_MATRIX.md,_architect_inbox,.md,1356,2026-03-04T22:04:56Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/COVER_NOTE.md,_architect_inbox,.md,1187,2026-03-01T12:59:39Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,1106,2026-03-01T12:59:39Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/EXECUTION_PACKAGE.md,_architect_inbox,.md,1882,2026-03-01T12:59:39Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1152,2026-03-01T12:59:39Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,798,2026-03-01T12:59:39Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/VALIDATION_REPORT.md,_architect_inbox,.md,1686,2026-03-01T12:59:39Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.0.0/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,879,2026-03-01T12:59:39Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.1.0/COVER_NOTE.md,_architect_inbox,.md,1265,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.1.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,1087,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.1.0/EXECUTION_PACKAGE.md,_architect_inbox,.md,1988,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.1.0/GATE6_READINESS_MATRIX.md,_architect_inbox,.md,2490,2026-03-01T17:17:04Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.1.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1236,2026-03-01T17:17:04Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.1.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,780,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.1.0/VALIDATION_REPORT.md,_architect_inbox,.md,1810,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.1.0/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,859,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.0/COVER_NOTE.md,_architect_inbox,.md,1575,2026-03-03T11:07:07Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,1186,2026-03-03T10:24:43Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.0/EXECUTION_PACKAGE.md,_architect_inbox,.md,3024,2026-03-03T11:07:18Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.0/GATE6_READINESS_MATRIX.md,_architect_inbox,.md,3110,2026-03-03T11:07:40Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1226,2026-03-03T10:24:43Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,830,2026-03-03T10:24:43Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.0/VALIDATION_REPORT.md,_architect_inbox,.md,2490,2026-03-03T11:07:29Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.0/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,908,2026-03-03T10:24:43Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.1/COVER_NOTE.md,_architect_inbox,.md,1337,2026-03-03T21:38:54Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.1/DIRECTIVE_RECORD.md,_architect_inbox,.md,1186,2026-03-03T21:38:54Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.1/EXECUTION_PACKAGE.md,_architect_inbox,.md,3024,2026-03-03T21:38:54Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.1/GATE6_READINESS_MATRIX.md,_architect_inbox,.md,4422,2026-03-03T21:38:54Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.1/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1226,2026-03-03T21:38:54Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.1/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,830,2026-03-03T21:38:54Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.1/SUBMISSION_NOTICE.md,_architect_inbox,.md,605,2026-03-03T21:38:54Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.1/VALIDATION_REPORT.md,_architect_inbox,.md,2695,2026-03-03T21:38:54Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.2.1/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,908,2026-03-03T21:38:54Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.3.0/COVER_NOTE.md,_architect_inbox,.md,1229,2026-03-04T16:24:56Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.3.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,1257,2026-03-04T16:24:56Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.3.0/EXECUTION_PACKAGE.md,_architect_inbox,.md,1848,2026-03-04T16:24:56Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.3.0/GATE6_READINESS_MATRIX.md,_architect_inbox,.md,2541,2026-03-04T16:24:56Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.3.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1331,2026-03-04T16:24:56Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.3.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,882,2026-03-04T16:24:56Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.3.0/VALIDATION_REPORT.md,_architect_inbox,.md,1917,2026-03-04T16:24:56Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.3.0/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,950,2026-03-04T16:24:56Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.4.0/COVER_NOTE.md,_architect_inbox,.md,1455,2026-03-06T23:33:48Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.4.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,1442,2026-03-06T23:34:43Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.4.0/EXECUTION_PACKAGE.md,_architect_inbox,.md,1884,2026-03-06T23:34:08Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.4.0/GATE6_READINESS_MATRIX.md,_architect_inbox,.md,2807,2026-03-06T23:35:41Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.4.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1305,2026-03-06T23:34:56Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.4.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,882,2026-03-06T23:35:07Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.4.0/VALIDATION_REPORT.md,_architect_inbox,.md,2222,2026-03-06T23:34:28Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_EXECUTION_APPROVAL/SUBMISSION_v1.4.0/WSM_VERSION_REFERENCE.md,_architect_inbox,.md,950,2026-03-06T23:35:18Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_PRE_REMEDIATION_ALIGNMENT_LOCK/SUBMISSION_v1.0.0/COVER_NOTE.md,_architect_inbox,.md,1394,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_PRE_REMEDIATION_ALIGNMENT_LOCK/SUBMISSION_v1.0.0/DIRECTIVE_RECORD.md,_architect_inbox,.md,1197,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_PRE_REMEDIATION_ALIGNMENT_LOCK/SUBMISSION_v1.0.0/PROCEDURE_AND_CONTRACT_REFERENCE.md,_architect_inbox,.md,1602,2026-03-01T17:17:04Z,,arch_inbox|name_like_process_spec,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_PRE_REMEDIATION_ALIGNMENT_LOCK/SUBMISSION_v1.0.0/SPEC_PACKAGE.md,_architect_inbox,.md,3318,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_PRE_REMEDIATION_ALIGNMENT_LOCK/SUBMISSION_v1.0.0/SSM_VERSION_REFERENCE.md,_architect_inbox,.md,863,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
_ARCHITECT_INBOX/TIKTRACK_PHASE_2/INFRASTRUCTURE_STAGE_2/S002_P003_WP002_PRE_REMEDIATION_ALIGNMENT_LOCK/SUBMISSION_v1.0.0/VALIDATION_REPORT.md,_architect_inbox,.md,1583,2026-03-01T17:17:04Z,,arch_inbox,EXEMPT_CAT3_NO_ARCHIVE,KEEP,exempt_cat3_or_secondary
